,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown
trigger=\N,-0.02270066637896081,-0.003393095259826298,0.03997636018915281,-0.027101129424043927,-0.004171829473643781
trigger=assignment,-0.00041008533005441736,-0.004626940869116369,-0.029191321928322345,0.028924776466822347,0.008143040623985158
trigger=automation,-0.020396563274035197,0.001901157641049237,-0.1759045840569814,0.1845791843637414,-0.006173766894222772
trigger=dm,-0.0054433352780281444,0.003732234434074223,0.1207927384375191,-0.11699453650824262,2.4652307820956654e-06
trigger=introduction,-0.06843641003567082,-0.011996948292955775,0.16382310115547927,-0.12512658479980332,-0.0023525775712196786
trigger=manual,0.010745773164192847,0.0032060201917125893,-0.013135927934748054,0.006609824820582103,0.005803532452267028
trigger=mention,-0.0020286828164900943,0.0006465945288220655,-0.010184730669723316,0.010992081535933453,0.0004723104496409052
trigger=scheduled,0.11692464264557877,0.008831668209246248,-0.22425891204862272,0.16088676113412928,-0.004805267932747234
trigger=task_comment_mention,-0.008352028654194881,-0.004612048574067676,-0.01844927095951953,0.023126965409559972,-0.0008484216800191341
trigger=unknown,-0.014152947688147692,0.006865161164363536,0.027870672511726844,-0.02327730611957852,0.026949193287974432
