,implied_end_date=false,implied_end_date=true,implied_end_date=unknown
trigger=\N,-0.01393402448639705,0.01444231588060501,-0.0010955923366470749
trigger=assignment,0.0003232172790115727,-0.00039916050957123424,0.0003326003396639934
trigger=automation,0.02265227313253068,-0.021463388603450453,-0.007868443143947263
trigger=dm,-0.011994131515832417,0.013491145799865779,-0.006016272208793206
trigger=introduction,0.003272791498018169,-0.006139321705594359,0.013411649880511576
trigger=manual,0.0025713168053156255,-0.0023858752985138707,-0.0011349227450220577
trigger=mention,0.005319899873501254,-0.005604970098771645,0.0008540706209668121
trigger=scheduled,0.007902100010220738,-0.006580471753112821,-0.007087390424703314
trigger=task_comment_mention,0.01439180069270128,-0.013573244275774166,-0.005301802447302591
trigger=unknown,-0.012533220194827966,0.009179092320295724,0.017264529642098483
