,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image
trigger=\N,-0.01437245394281349,-0.007490378275749915,0.03067953418459453,-0.02001128684197951,-0.0035212087707246383,0.0074438228879743894
trigger=assignment,-0.0025492401454893757,0.0013685629972292194,-0.008681746646174972,0.033601361309320385,0.008537036273069697,-0.03279650084576645
trigger=automation,0.0028218939023999857,0.02139277147025333,-0.0693883194456482,0.13020195025271178,-0.009360866354014183,-0.10274723147932907
trigger=dm,-0.014252095737171398,-0.08884209389485968,0.054129790213472154,-0.004616331089531723,0.015977850791286677,0.07822235992360095
trigger=introduction,-0.025925667924638452,-0.09808005368597932,0.03974449778062751,-0.030346185162706797,-6.295864626077816e-05,0.1459083023336483
trigger=manual,0.013570656286386198,0.0050630037108685255,0.0008009585473046371,-0.0019995592597965594,-0.0009252066876604571,-0.010603855925643639
trigger=mention,-0.006068969375240122,0.010512467774241072,0.0017728449725284967,0.0034074888040792643,0.00566981765287137,-0.020996341228713362
trigger=scheduled,0.05358636593885599,0.20099204040398994,-0.08782936318668248,-0.03802026059606849,-0.022451466646441726,-0.17136471809925682
trigger=task_comment_mention,0.003918618279631939,0.002317528613778044,0.011705195090474404,0.01931744794853848,-0.0001065228073274716,-0.03904442973622196
trigger=unknown,-0.0021775334706148905,-0.021609977083552282,0.0018058957885190845,-0.014002245653716439,0.02203881722432854,0.03892183571879912
